MatchId,Tournament,DateTime_UTC,Winner,Team1,Team2,1_0_win,1_0_game_length,1_0_gold,1_0_gold_lead,1_0_kills,1_0_kills_lead,1_0_dragons,1_0_dragons_lead,1_0_barons,1_0_barons_lead,1_0_towers,1_0_towers_lead,1_0_inhibitors,1_0_inhibitors_lead,1_0_heralds,1_0_heralds_lead,1_0_grubs,1_0_grubs_lead,1_0_gpm,1_0_kpm,2_0_win,2_0_game_length,2_0_gold,2_0_gold_lead,2_0_kills,2_0_kills_lead,2_0_dragons,2_0_dragons_lead,2_0_barons,2_0_barons_lead,2_0_towers,2_0_towers_lead,2_0_inhibitors,2_0_inhibitors_lead,2_0_heralds,2_0_heralds_lead,2_0_grubs,2_0_grubs_lead,2_0_gpm,2_0_kpm,1_5_kills,1_5_deaths,1_5_assists,1_5_gold,1_5_cs,1_5_dmg,1_4_kills,1_4_deaths,1_4_assists,1_4_gold,1_4_cs,1_4_dmg,1_3_kills,1_3_deaths,1_3_assists,1_3_gold,1_3_cs,1_3_dmg,1_2_kills,1_2_deaths,1_2_assists,1_2_gold,1_2_cs,1_2_dmg,1_1_kills,1_1_deaths,1_1_assists,1_1_gold,1_1_cs,1_1_dmg,2_5_kills,2_5_deaths,2_5_assists,2_5_gold,2_5_cs,2_5_dmg,2_4_kills,2_4_deaths,2_4_assists,2_4_gold,2_4_cs,2_4_dmg,2_3_kills,2_3_deaths,2_3_assists,2_3_gold,2_3_cs,2_3_dmg,2_2_kills,2_2_deaths,2_2_assists,2_2_gold,2_2_cs,2_2_dmg,2_1_kills,2_1_deaths,2_1_assists,2_1_gold,2_1_cs,2_1_dmg
LCK/2021 Season/Summer Playoffs_Quarterfinals_1,LCK 2021 Summer Playoffs,2021-08-18 10:44:00,2,Afreeca Freecs,Nongshim RedForce,0.7,35.440000000000005,62456.0,-13.4,11.0,-1.3,1.9,-1.1,0.8,0.4,5.9,-0.7,0.9,0.1,1.1,0.2,0.0,0.0,1762.73371279336,0.3221235569312991,0.4,36.8150000000001,64039.6,603.2,11.9,0.3,3.1,0.8,1.0,0.3,7.0,1.4,1.5,0.5,1.1,0.2,0.0,0.0,1744.9471022974096,0.33542970240423686,0.7,2.1,8.6,8020.7,38.4,3734.0,5.4,1.7,4.9,15426.8,320.5,20308.4,2.6,2.8,6.7,13609.3,297.6,15399.8,3.4,1.7,6.9,12523.2,216.0,11266.2,1.2,1.8,6.2,14540.5,316.8,19954.3,0.6,2.6,7.1,8338.1,38.1,5115.2,2.8,1.5,3.9,14884.9,333.7,21809.9,3.1,3.2,4.3,13838.7,297.5,18604.3,2.5,1.7,4.6,12841.1,244.2,10569.8,2.5,3.0,5.1,13758.7,286.0,24578.7
LCK/2021 Season/Summer Playoffs_Quarterfinals_1,LCK 2021 Summer Playoffs,2021-08-18 09:53:00,1,Nongshim RedForce,Afreeca Freecs,0.4,36.8150000000001,64039.6,603.2,11.9,0.3,3.1,0.8,1.0,0.3,7.0,1.4,1.5,0.5,1.1,0.2,0.0,0.0,1744.9471022974096,0.33542970240423686,0.7,35.440000000000005,62456.0,-13.4,11.0,-1.3,1.9,-1.1,0.8,0.4,5.9,-0.7,0.9,0.1,1.1,0.2,0.0,0.0,1762.73371279336,0.3221235569312991,0.6,2.6,7.1,8338.1,38.1,5115.2,2.8,1.5,3.9,14884.9,333.7,21809.9,3.1,3.2,4.3,13838.7,297.5,18604.3,2.5,1.7,4.6,12841.1,244.2,10569.8,2.5,3.0,5.1,13758.7,286.0,24578.7,0.7,2.1,8.6,8020.7,38.4,3734.0,5.4,1.7,4.9,15426.8,320.5,20308.4,2.6,2.8,6.7,13609.3,297.6,15399.8,3.4,1.7,6.9,12523.2,216.0,11266.2,1.2,1.8,6.2,14540.5,316.8,19954.3
LCK/2021 Season/Summer Playoffs_Quarterfinals_1,LCK 2021 Summer Playoffs,2021-08-18 06:13:00,2,Nongshim RedForce,Afreeca Freecs,0.4,36.8150000000001,64039.6,603.2,11.9,0.3,3.1,0.8,1.0,0.3,7.0,1.4,1.5,0.5,1.1,0.2,0.0,0.0,1744.9471022974096,0.33542970240423686,0.7,35.440000000000005,62456.0,-13.4,11.0,-1.3,1.9,-1.1,0.8,0.4,5.9,-0.7,0.9,0.1,1.1,0.2,0.0,0.0,1762.73371279336,0.3221235569312991,0.6,2.6,7.1,8338.1,38.1,5115.2,2.8,1.5,3.9,14884.9,333.7,21809.9,3.1,3.2,4.3,13838.7,297.5,18604.3,2.5,1.7,4.6,12841.1,244.2,10569.8,2.5,3.0,5.1,13758.7,286.0,24578.7,0.7,2.1,8.6,8020.7,38.4,3734.0,5.4,1.7,4.9,15426.8,320.5,20308.4,2.6,2.8,6.7,13609.3,297.6,15399.8,3.4,1.7,6.9,12523.2,216.0,11266.2,1.2,1.8,6.2,14540.5,316.8,19954.3
LCK/2021 Season/Summer Playoffs_Finals_1,LCK 2021 Summer Playoffs,2021-08-28 08:31:00,1,DWG KIA,T1,1.0,32.5483333333334,57888.6,-203.3,14.1,0.2,2.7,0.9,0.8,0.0,6.2,-0.3,0.8,-0.1,1.0,0.0,0.0,0.0,1780.566588546156,0.4291518911344256,0.7,38.311666666666596,66316.6,-3444.2,10.6,-2.8,2.8,0.4,0.9,-0.3,6.2,-1.9,0.6,-1.2,0.7,-0.6,0.0,0.0,1741.8614412637319,0.298223613373631,0.5,2.1,11.4,8184.3,46.1,5346.1,4.2,1.3,8.9,14107.7,287.2,20099.9,5.3,1.5,6.9,14160.3,272.1,17268.3,5.0,1.8,9.3,12359.0,181.0,14514.4,3.6,2.8,8.1,13709.6,254.4,19534.8,0.5,2.6,8.0,8582.2,42.3,3899.4,3.7,1.4,5.4,16506.2,370.1,20486.3,3.0,2.5,4.7,15091.2,327.1,16456.0,3.0,2.0,5.8,13127.0,225.0,12459.4,3.1,2.2,5.1,15232.3,312.5,17478.8
LCK/2021 Season/Summer Playoffs_Finals_1,LCK 2021 Summer Playoffs,2021-08-28 09:45:00,1,DWG KIA,T1,1.0,32.5483333333334,57888.6,-203.3,14.1,0.2,2.7,0.9,0.8,0.0,6.2,-0.3,0.8,-0.1,1.0,0.0,0.0,0.0,1780.566588546156,0.4291518911344256,0.7,38.311666666666596,66316.6,-3444.2,10.6,-2.8,2.8,0.4,0.9,-0.3,6.2,-1.9,0.6,-1.2,0.7,-0.6,0.0,0.0,1741.8614412637319,0.298223613373631,0.5,2.1,11.4,8184.3,46.1,5346.1,4.2,1.3,8.9,14107.7,287.2,20099.9,5.3,1.5,6.9,14160.3,272.1,17268.3,5.0,1.8,9.3,12359.0,181.0,14514.4,3.6,2.8,8.1,13709.6,254.4,19534.8,0.5,2.6,8.0,8582.2,42.3,3899.4,3.7,1.4,5.4,16506.2,370.1,20486.3,3.0,2.5,4.7,15091.2,327.1,16456.0,3.0,2.0,5.8,13127.0,225.0,12459.4,3.1,2.2,5.1,15232.3,312.5,17478.8
LCK/2021 Season/Summer Playoffs_Finals_1,LCK 2021 Summer Playoffs,2021-08-28 10:19:00,1,T1,DWG KIA,0.7,38.311666666666596,66316.6,-3444.2,10.6,-2.8,2.8,0.4,0.9,-0.3,6.2,-1.9,0.6,-1.2,0.7,-0.6,0.0,0.0,1741.8614412637319,0.298223613373631,1.0,32.5483333333334,57888.6,-203.3,14.1,0.2,2.7,0.9,0.8,0.0,6.2,-0.3,0.8,-0.1,1.0,0.0,0.0,0.0,1780.566588546156,0.4291518911344256,0.5,2.6,8.0,8582.2,42.3,3899.4,3.7,1.4,5.4,16506.2,370.1,20486.3,3.0,2.5,4.7,15091.2,327.1,16456.0,3.0,2.0,5.8,13127.0,225.0,12459.4,3.1,2.2,5.1,15232.3,312.5,17478.8,0.5,2.1,11.4,8184.3,46.1,5346.1,4.2,1.3,8.9,14107.7,287.2,20099.9,5.3,1.5,6.9,14160.3,272.1,17268.3,5.0,1.8,9.3,12359.0,181.0,14514.4,3.6,2.8,8.1,13709.6,254.4,19534.8
LCK/2021 Season/Summer Playoffs_Finals_1,LCK 2021 Summer Playoffs,2021-08-28 11:09:00,2,T1,DWG KIA,0.7,38.311666666666596,66316.6,-3444.2,10.6,-2.8,2.8,0.4,0.9,-0.3,6.2,-1.9,0.6,-1.2,0.7,-0.6,0.0,0.0,1741.8614412637319,0.298223613373631,1.0,32.5483333333334,57888.6,-203.3,14.1,0.2,2.7,0.9,0.8,0.0,6.2,-0.3,0.8,-0.1,1.0,0.0,0.0,0.0,1780.566588546156,0.4291518911344256,0.5,2.6,8.0,8582.2,42.3,3899.4,3.7,1.4,5.4,16506.2,370.1,20486.3,3.0,2.5,4.7,15091.2,327.1,16456.0,3.0,2.0,5.8,13127.0,225.0,12459.4,3.1,2.2,5.1,15232.3,312.5,17478.8,0.5,2.1,11.4,8184.3,46.1,5346.1,4.2,1.3,8.9,14107.7,287.2,20099.9,5.3,1.5,6.9,14160.3,272.1,17268.3,5.0,1.8,9.3,12359.0,181.0,14514.4,3.6,2.8,8.1,13709.6,254.4,19534.8
LCO/2021 Season/Split 2 Playoffs_Round 3_1,LCO 2021 Split 2 Playoffs,2021-08-25 09:29:00,1,PEACE (Oceanic Team),Dire Wolves,0.8,29.780000000000207,53694.2,89.4,12.9,-0.5,2.2,0.0,0.4,-0.5,6.5,0.4,0.8,-0.4,1.0,0.0,0.0,0.0,1823.9634165952775,0.46336625881612925,0.7,32.423333333333304,58622.7,2279.4,15.5,2.0,2.1,-0.4,0.6,-0.2,7.0,1.7,1.2,0.3,0.7,-0.5,0.0,0.0,1823.1747929467165,0.49586743498615443,1.2,2.1,13.4,7709.3,38.1,5275.3,4.6,1.1,7.3,13323.1,277.3,17448.8,3.9,1.5,8.0,13758.1,277.9,11492.1,4.4,1.4,9.3,11094.1,163.8,9263.7,4.1,2.0,7.0,12208.4,227.8,13593.9,1.5,2.4,6.0,12741.5,290.8,20928.4,4.4,2.3,6.2,13108.3,258.6,18175.4,5.3,2.5,5.0,12889.7,219.7,13202.0,2.5,3.4,5.5,12503.9,240.2,13075.3,2.0,2.7,8.0,8170.0,35.3,4754.7
LCO/2021 Season/Split 2 Playoffs_Round 3_1,LCO 2021 Split 2 Playoffs,2021-08-25 08:39:00,1,PEACE (Oceanic Team),Dire Wolves,0.8,29.780000000000207,53694.2,89.4,12.9,-0.5,2.2,0.0,0.4,-0.5,6.5,0.4,0.8,-0.4,1.0,0.0,0.0,0.0,1823.9634165952775,0.46336625881612925,0.7,32.423333333333304,58622.7,2279.4,15.5,2.0,2.1,-0.4,0.6,-0.2,7.0,1.7,1.2,0.3,0.7,-0.5,0.0,0.0,1823.1747929467165,0.49586743498615443,1.2,2.1,13.4,7709.3,38.1,5275.3,4.6,1.1,7.3,13323.1,277.3,17448.8,3.9,1.5,8.0,13758.1,277.9,11492.1,4.4,1.4,9.3,11094.1,163.8,9263.7,4.1,2.0,7.0,12208.4,227.8,13593.9,1.5,2.4,6.0,12741.5,290.8,20928.4,4.4,2.3,6.2,13108.3,258.6,18175.4,5.3,2.5,5.0,12889.7,219.7,13202.0,2.5,3.4,5.5,12503.9,240.2,13075.3,2.0,2.7,8.0,8170.0,35.3,4754.7
LCO/2021 Season/Split 2 Playoffs_Round 3_1,LCO 2021 Split 2 Playoffs,2021-08-25 07:36:00,1,PEACE (Oceanic Team),Dire Wolves,0.8,29.780000000000207,53694.2,89.4,12.9,-0.5,2.2,0.0,0.4,-0.5,6.5,0.4,0.8,-0.4,1.0,0.0,0.0,0.0,1823.9634165952775,0.46336625881612925,0.7,32.423333333333304,58622.7,2279.4,15.5,2.0,2.1,-0.4,0.6,-0.2,7.0,1.7,1.2,0.3,0.7,-0.5,0.0,0.0,1823.1747929467165,0.49586743498615443,1.2,2.1,13.4,7709.3,38.1,5275.3,4.6,1.1,7.3,13323.1,277.3,17448.8,3.9,1.5,8.0,13758.1,277.9,11492.1,4.4,1.4,9.3,11094.1,163.8,9263.7,4.1,2.0,7.0,12208.4,227.8,13593.9,1.5,2.4,6.0,12741.5,290.8,20928.4,4.4,2.3,6.2,13108.3,258.6,18175.4,5.3,2.5,5.0,12889.7,219.7,13202.0,2.5,3.4,5.5,12503.9,240.2,13075.3,2.0,2.7,8.0,8170.0,35.3,4754.7
LCO/2021 Season/Split 2 Playoffs_Round 2_2,LCO 2021 Split 2 Playoffs,2021-08-24 07:37:00,2,PEACE (Oceanic Team),ORDER,0.6,28.9133333333336,49931.2,-3313.7,11.7,-2.9,2.0,-0.1,0.1,-1.0,4.5,-2.5,0.5,-0.8,0.9,-0.1,0.0,0.0,1734.665922797644,0.4151706635084135,0.5,32.53999999999989,57003.2,-1881.6,13.7,-1.1,2.3,-0.2,0.7,0.0,6.0,-0.8,1.1,-0.3,1.4,0.8,0.0,0.0,1747.9740100304784,0.4151124192918617,1.2,2.2,11.1,7123.7,32.4,4921.5,3.9,1.5,6.2,12539.2,274.4,15090.3,3.3,2.1,6.5,12150.6,257.0,11302.1,4.0,2.0,8.0,10545.6,170.0,10152.4,3.5,2.6,6.2,11374.4,220.1,12478.7,3.5,1.8,4.5,13552.5,303.9,18998.2,2.6,2.8,5.9,12896.4,266.5,11479.5,4.3,3.0,5.3,11779.0,204.7,11859.3,2.9,3.1,3.6,12290.0,241.9,12603.1,0.5,4.0,8.7,7315.1,31.7,3640.3
LCO/2021 Season/Split 2 Playoffs_Round 2_2,LCO 2021 Split 2 Playoffs,2021-08-24 08:51:00,2,PEACE (Oceanic Team),ORDER,0.6,28.9133333333336,49931.2,-3313.7,11.7,-2.9,2.0,-0.1,0.1,-1.0,4.5,-2.5,0.5,-0.8,0.9,-0.1,0.0,0.0,1734.665922797644,0.4151706635084135,0.5,32.53999999999989,57003.2,-1881.6,13.7,-1.1,2.3,-0.2,0.7,0.0,6.0,-0.8,1.1,-0.3,1.4,0.8,0.0,0.0,1747.9740100304784,0.4151124192918617,1.2,2.2,11.1,7123.7,32.4,4921.5,3.9,1.5,6.2,12539.2,274.4,15090.3,3.3,2.1,6.5,12150.6,257.0,11302.1,4.0,2.0,8.0,10545.6,170.0,10152.4,3.5,2.6,6.2,11374.4,220.1,12478.7,3.5,1.8,4.5,13552.5,303.9,18998.2,2.6,2.8,5.9,12896.4,266.5,11479.5,4.3,3.0,5.3,11779.0,204.7,11859.3,2.9,3.1,3.6,12290.0,241.9,12603.1,0.5,4.0,8.7,7315.1,31.7,3640.3
LCO/2021 Season/Split 2 Playoffs_Round 2_2,LCO 2021 Split 2 Playoffs,2021-08-24 09:33:00,1,PEACE (Oceanic Team),ORDER,0.6,28.9133333333336,49931.2,-3313.7,11.7,-2.9,2.0,-0.1,0.1,-1.0,4.5,-2.5,0.5,-0.8,0.9,-0.1,0.0,0.0,1734.665922797644,0.4151706635084135,0.5,32.53999999999989,57003.2,-1881.6,13.7,-1.1,2.3,-0.2,0.7,0.0,6.0,-0.8,1.1,-0.3,1.4,0.8,0.0,0.0,1747.9740100304784,0.4151124192918617,1.2,2.2,11.1,7123.7,32.4,4921.5,3.9,1.5,6.2,12539.2,274.4,15090.3,3.3,2.1,6.5,12150.6,257.0,11302.1,4.0,2.0,8.0,10545.6,170.0,10152.4,3.5,2.6,6.2,11374.4,220.1,12478.7,3.5,1.8,4.5,13552.5,303.9,18998.2,2.6,2.8,5.9,12896.4,266.5,11479.5,4.3,3.0,5.3,11779.0,204.7,11859.3,2.9,3.1,3.6,12290.0,241.9,12603.1,0.5,4.0,8.7,7315.1,31.7,3640.3
LCO/2021 Season/Split 2 Playoffs_Round 2_2,LCO 2021 Split 2 Playoffs,2021-08-24 10:20:00,1,PEACE (Oceanic Team),ORDER,0.6,28.9133333333336,49931.2,-3313.7,11.7,-2.9,2.0,-0.1,0.1,-1.0,4.5,-2.5,0.5,-0.8,0.9,-0.1,0.0,0.0,1734.665922797644,0.4151706635084135,0.5,32.53999999999989,57003.2,-1881.6,13.7,-1.1,2.3,-0.2,0.7,0.0,6.0,-0.8,1.1,-0.3,1.4,0.8,0.0,0.0,1747.9740100304784,0.4151124192918617,1.2,2.2,11.1,7123.7,32.4,4921.5,3.9,1.5,6.2,12539.2,274.4,15090.3,3.3,2.1,6.5,12150.6,257.0,11302.1,4.0,2.0,8.0,10545.6,170.0,10152.4,3.5,2.6,6.2,11374.4,220.1,12478.7,3.5,1.8,4.5,13552.5,303.9,18998.2,2.6,2.8,5.9,12896.4,266.5,11479.5,4.3,3.0,5.3,11779.0,204.7,11859.3,2.9,3.1,3.6,12290.0,241.9,12603.1,0.5,4.0,8.7,7315.1,31.7,3640.3
LCO/2021 Season/Split 2 Playoffs_Round 2_2,LCO 2021 Split 2 Playoffs,2021-08-24 11:12:00,2,ORDER,PEACE (Oceanic Team),0.5,32.53999999999989,57003.2,-1881.6,13.7,-1.1,2.3,-0.2,0.7,0.0,6.0,-0.8,1.1,-0.3,1.4,0.8,0.0,0.0,1747.9740100304784,0.4151124192918617,0.6,28.9133333333336,49931.2,-3313.7,11.7,-2.9,2.0,-0.1,0.1,-1.0,4.5,-2.5,0.5,-0.8,0.9,-0.1,0.0,0.0,1734.665922797644,0.4151706635084135,0.5,4.0,8.7,7315.1,31.7,3640.3,3.5,1.8,4.5,13552.5,303.9,18998.2,2.6,2.8,5.9,12896.4,266.5,11479.5,4.3,3.0,5.3,11779.0,204.7,11859.3,2.9,3.1,3.6,12290.0,241.9,12603.1,3.9,1.5,6.2,12539.2,274.4,15090.3,3.3,2.1,6.5,12150.6,257.0,11302.1,4.0,2.0,8.0,10545.6,170.0,10152.4,3.5,2.6,6.2,11374.4,220.1,12478.7,1.2,2.2,11.1,7123.7,32.4,4921.5
LCO/2021 Season/Split 2 Playoffs_Round 2_1,LCO 2021 Split 2 Playoffs,2021-08-18 07:35:00,2,Dire Wolves,Pentanet.GG,0.9,33.794999999999895,61358.3,2454.4,16.0,2.2,2.5,0.1,0.6,-0.4,7.2,1.4,1.1,0.0,0.8,-0.3,0.0,0.0,1827.6614806944358,0.4828009989479968,0.8,33.6299999999999,61852.3,5332.4,16.2,4.3,3.2,1.4,0.9,0.4,7.7,3.1,1.4,0.6,1.0,0.1,0.0,0.0,1852.4611848135858,0.49774181242698673,1.9,1.9,10.4,8742.2,35.4,6062.0,2.0,2.7,7.6,13816.9,304.1,21129.7,4.9,2.0,6.7,13902.0,269.9,18655.9,6.4,1.9,6.2,14019.3,230.5,14662.8,2.9,3.2,7.1,13199.9,248.4,15615.8,5.7,1.7,7.5,15639.8,324.9,20403.6,5.6,1.3,7.9,14925.9,293.3,17237.8,4.1,2.4,8.1,12490.8,201.3,14048.8,3.0,1.9,8.0,12704.4,242.1,13605.0,0.4,2.0,12.3,8268.3,31.7,4280.8
LCO/2021 Season/Split 2 Playoffs_Round 2_1,LCO 2021 Split 2 Playoffs,2021-08-18 08:49:00,2,Dire Wolves,Pentanet.GG,0.9,33.794999999999895,61358.3,2454.4,16.0,2.2,2.5,0.1,0.6,-0.4,7.2,1.4,1.1,0.0,0.8,-0.3,0.0,0.0,1827.6614806944358,0.4828009989479968,0.8,33.6299999999999,61852.3,5332.4,16.2,4.3,3.2,1.4,0.9,0.4,7.7,3.1,1.4,0.6,1.0,0.1,0.0,0.0,1852.4611848135858,0.49774181242698673,1.9,1.9,10.4,8742.2,35.4,6062.0,2.0,2.7,7.6,13816.9,304.1,21129.7,4.9,2.0,6.7,13902.0,269.9,18655.9,6.4,1.9,6.2,14019.3,230.5,14662.8,2.9,3.2,7.1,13199.9,248.4,15615.8,5.7,1.7,7.5,15639.8,324.9,20403.6,5.6,1.3,7.9,14925.9,293.3,17237.8,4.1,2.4,8.1,12490.8,201.3,14048.8,3.0,1.9,8.0,12704.4,242.1,13605.0,0.4,2.0,12.3,8268.3,31.7,4280.8
LCO/2021 Season/Split 2 Playoffs_Round 2_1,LCO 2021 Split 2 Playoffs,2021-08-18 09:35:00,1,Pentanet.GG,Dire Wolves,0.8,33.6299999999999,61852.3,5332.4,16.2,4.3,3.2,1.4,0.9,0.4,7.7,3.1,1.4,0.6,1.0,0.1,0.0,0.0,1852.4611848135858,0.49774181242698673,0.9,33.794999999999895,61358.3,2454.4,16.0,2.2,2.5,0.1,0.6,-0.4,7.2,1.4,1.1,0.0,0.8,-0.3,0.0,0.0,1827.6614806944358,0.4828009989479968,0.4,2.0,12.3,8268.3,31.7,4280.8,5.7,1.7,7.5,15639.8,324.9,20403.6,5.6,1.3,7.9,14925.9,293.3,17237.8,4.1,2.4,8.1,12490.8,201.3,14048.8,3.0,1.9,8.0,12704.4,242.1,13605.0,2.0,2.7,7.6,13816.9,304.1,21129.7,4.9,2.0,6.7,13902.0,269.9,18655.9,6.4,1.9,6.2,14019.3,230.5,14662.8,2.9,3.2,7.1,13199.9,248.4,15615.8,1.9,1.9,10.4,8742.2,35.4,6062.0
LCO/2021 Season/Split 2 Playoffs_Round 1_2,LCO 2021 Split 2 Playoffs,2021-08-17 09:40:00,1,PEACE (Oceanic Team),Chiefs Esports Club,0.4,28.560000000000105,50671.0,868.7,12.5,1.5,2.2,0.4,0.3,-0.6,5.6,-0.1,0.9,-0.3,1.1,0.3,0.0,0.0,1786.9237673346317,0.4503080701225507,0.6,31.521666666666697,57916.1,4924.7,18.1,5.8,2.7,0.7,0.8,0.4,6.1,1.9,1.3,0.7,1.1,0.6,0.0,0.0,1826.0417647940994,0.567822324967574,0.9,2.6,7.0,6558.3,30.1,4043.9,2.5,1.9,3.6,11349.7,259.7,12199.2,2.3,2.7,4.3,11579.5,258.7,11299.4,3.2,2.4,4.8,9986.7,172.6,8801.5,2.5,2.5,4.0,11077.6,229.8,12518.7,2.9,1.5,5.4,13178.0,299.1,19188.9,5.7,3.6,4.8,12762.1,250.2,16094.8,4.3,3.7,6.5,11652.4,205.7,14415.0,3.2,2.5,5.6,11549.5,223.8,14509.2,0.8,2.2,9.3,7479.6,40.8,6404.2
LCO/2021 Season/Split 2 Playoffs_Round 1_2,LCO 2021 Split 2 Playoffs,2021-08-17 10:47:00,1,PEACE (Oceanic Team),Chiefs Esports Club,0.4,28.560000000000105,50671.0,868.7,12.5,1.5,2.2,0.4,0.3,-0.6,5.6,-0.1,0.9,-0.3,1.1,0.3,0.0,0.0,1786.9237673346317,0.4503080701225507,0.6,31.521666666666697,57916.1,4924.7,18.1,5.8,2.7,0.7,0.8,0.4,6.1,1.9,1.3,0.7,1.1,0.6,0.0,0.0,1826.0417647940994,0.567822324967574,0.9,2.6,7.0,6558.3,30.1,4043.9,2.5,1.9,3.6,11349.7,259.7,12199.2,2.3,2.7,4.3,11579.5,258.7,11299.4,3.2,2.4,4.8,9986.7,172.6,8801.5,2.5,2.5,4.0,11077.6,229.8,12518.7,2.9,1.5,5.4,13178.0,299.1,19188.9,5.7,3.6,4.8,12762.1,250.2,16094.8,4.3,3.7,6.5,11652.4,205.7,14415.0,3.2,2.5,5.6,11549.5,223.8,14509.2,0.8,2.2,9.3,7479.6,40.8,6404.2
LCO/2021 Season/Split 2 Playoffs_Round 1_2,LCO 2021 Split 2 Playoffs,2021-08-17 11:35:00,1,PEACE (Oceanic Team),Chiefs Esports Club,0.4,28.560000000000105,50671.0,868.7,12.5,1.5,2.2,0.4,0.3,-0.6,5.6,-0.1,0.9,-0.3,1.1,0.3,0.0,0.0,1786.9237673346317,0.4503080701225507,0.6,31.521666666666697,57916.1,4924.7,18.1,5.8,2.7,0.7,0.8,0.4,6.1,1.9,1.3,0.7,1.1,0.6,0.0,0.0,1826.0417647940994,0.567822324967574,0.9,2.6,7.0,6558.3,30.1,4043.9,2.5,1.9,3.6,11349.7,259.7,12199.2,2.3,2.7,4.3,11579.5,258.7,11299.4,3.2,2.4,4.8,9986.7,172.6,8801.5,2.5,2.5,4.0,11077.6,229.8,12518.7,2.9,1.5,5.4,13178.0,299.1,19188.9,5.7,3.6,4.8,12762.1,250.2,16094.8,4.3,3.7,6.5,11652.4,205.7,14415.0,3.2,2.5,5.6,11549.5,223.8,14509.2,0.8,2.2,9.3,7479.6,40.8,6404.2
LCO/2021 Season/Split 2 Playoffs_Round 1_1,LCO 2021 Split 2 Playoffs,2021-08-17 07:49:00,1,Dire Wolves,ORDER,0.8,31.6683333333332,60101.7,6886.4,18.0,6.3,2.6,0.7,0.9,0.2,7.9,3.7,1.3,0.7,0.9,0.0,0.0,0.0,1911.9239937110992,0.5830102055704974,0.7,31.579999999999796,53427.9,-5083.5,11.7,-4.5,1.7,-1.3,0.4,-0.5,4.7,-2.5,0.6,-0.9,1.1,0.2,0.0,0.0,1696.371278213687,0.3699053611332659,2.1,1.7,10.0,8402.2,31.2,7135.0,2.6,2.7,7.9,13783.1,300.1,20799.6,3.9,2.1,6.2,12646.2,251.6,16848.7,6.0,2.3,6.0,12600.6,203.8,13954.7,3.0,3.4,7.6,12184.9,228.2,15028.0,3.5,2.3,5.8,13147.6,283.8,16775.2,2.9,2.2,6.7,12522.8,249.4,13583.3,5.1,2.7,6.3,12295.9,211.5,15358.8,3.2,2.2,3.9,12453.0,243.6,14744.1,0.8,3.0,9.7,7399.9,32.3,4248.5
LCO/2021 Season/Split 2 Playoffs_Round 1_1,LCO 2021 Split 2 Playoffs,2021-08-17 08:44:00,2,ORDER,Dire Wolves,0.7,31.579999999999796,53427.9,-5083.5,11.7,-4.5,1.7,-1.3,0.4,-0.5,4.7,-2.5,0.6,-0.9,1.1,0.2,0.0,0.0,1696.371278213687,0.3699053611332659,0.8,31.6683333333332,60101.7,6886.4,18.0,6.3,2.6,0.7,0.9,0.2,7.9,3.7,1.3,0.7,0.9,0.0,0.0,0.0,1911.9239937110992,0.5830102055704974,0.8,3.0,9.7,7399.9,32.3,4248.5,3.5,2.3,5.8,13147.6,283.8,16775.2,2.9,2.2,6.7,12522.8,249.4,13583.3,5.1,2.7,6.3,12295.9,211.5,15358.8,3.2,2.2,3.9,12453.0,243.6,14744.1,2.6,2.7,7.9,13783.1,300.1,20799.6,3.9,2.1,6.2,12646.2,251.6,16848.7,6.0,2.3,6.0,12600.6,203.8,13954.7,3.0,3.4,7.6,12184.9,228.2,15028.0,2.1,1.7,10.0,8402.2,31.2,7135.0
LCO/2021 Season/Split 2 Playoffs_Round 1_1,LCO 2021 Split 2 Playoffs,2021-08-17 06:35:00,1,Dire Wolves,ORDER,0.8,31.6683333333332,60101.7,6886.4,18.0,6.3,2.6,0.7,0.9,0.2,7.9,3.7,1.3,0.7,0.9,0.0,0.0,0.0,1911.9239937110992,0.5830102055704974,0.7,31.579999999999796,53427.9,-5083.5,11.7,-4.5,1.7,-1.3,0.4,-0.5,4.7,-2.5,0.6,-0.9,1.1,0.2,0.0,0.0,1696.371278213687,0.3699053611332659,2.1,1.7,10.0,8402.2,31.2,7135.0,2.6,2.7,7.9,13783.1,300.1,20799.6,3.9,2.1,6.2,12646.2,251.6,16848.7,6.0,2.3,6.0,12600.6,203.8,13954.7,3.0,3.4,7.6,12184.9,228.2,15028.0,3.5,2.3,5.8,13147.6,283.8,16775.2,2.9,2.2,6.7,12522.8,249.4,13583.3,5.1,2.7,6.3,12295.9,211.5,15358.8,3.2,2.2,3.9,12453.0,243.6,14744.1,0.8,3.0,9.7,7399.9,32.3,4248.5
